fold,mse_seed0,mse_seed1,mse_selective,mse_globalpick,globalpick_is_seed1,n_sensors_chose_seed1,n_sensors
0,11.931421536819611,11.253825700988108,11.268292048023818,11.253825700988108,True,317,396
1,10.364368406937992,10.06281065990238,10.074469251959888,10.364368406937992,False,175,396
2,9.45425962734469,9.502874098384321,9.27775614234048,9.502874098384321,True,229,396
3,10.376180980055027,10.614743494410893,10.372031865459961,10.614743494410893,True,229,396
4,9.382996991668692,9.113142253180829,9.116621173398931,9.113142253180829,True,170,396
5,9.686299036876898,9.741816588816015,9.5827036044367,9.741816588816015,True,218,396
6,10.9739946292722,10.89438771120656,10.74745925516218,10.89438771120656,True,262,396
7,10.94024825703704,10.78536295050547,10.686593075306126,10.78536295050547,True,180,396
8,10.10012632446874,10.333590849319926,10.072548800976639,10.10012632446874,False,230,396
9,10.849979781741762,10.784108459452396,10.638789057948019,10.784108459452396,True,237,396
10,10.57050891930253,10.306150805171578,10.283440032906043,10.306150805171578,True,212,396
11,10.455429548291388,10.885457389414473,10.306567580969634,10.455429548291388,False,189,396
12,9.67619918827923,9.288274462204026,9.282185898406507,9.288274462204026,True,239,396
13,9.254190442522363,9.237336764391095,9.079747998674724,9.254190442522363,False,174,396
14,10.19374424008196,10.072241117585527,9.740446156544035,10.072241117585527,True,205,396
15,10.269636202533448,10.051035491273568,9.88247893042801,10.051035491273568,True,213,396
16,10.102002096863457,10.100775825283296,9.830403025345722,10.102002096863457,False,111,396
17,11.21815194480957,11.22139886705178,11.031036147058481,11.21815194480957,False,239,396
18,11.154530459246455,10.106036489383042,10.049909854377583,10.106036489383042,True,343,396
19,11.11408086431082,11.199720980597377,10.920400381840178,11.11408086431082,False,188,396
20,10.763268311675324,10.74134596332207,10.681071270074163,10.74134596332207,True,285,396
21,9.912435552033237,9.637885518416054,9.49363371689245,9.637885518416054,True,246,396
22,11.823211916214207,11.23947970026564,11.111918770918814,11.23947970026564,True,343,396
23,10.019144983561544,9.818153989898617,9.673424717537161,10.019144983561544,False,153,396
24,10.277554476574116,10.390248922954235,10.08259812371035,10.390248922954235,True,205,396
25,9.028307502130035,8.753091405489116,8.729262683457355,8.753091405489116,True,278,396
26,10.062290483540934,9.190892233968325,9.199698954652307,9.190892233968325,True,325,396
27,9.964625882300947,10.319759350273564,9.755026047438005,9.964625882300947,False,68,396
28,9.479963090781384,9.444690066353912,9.338888720230749,9.479963090781384,False,178,396
29,10.13625500991247,10.499870986741563,10.058907734618685,10.13625500991247,False,166,396
