fold,mse_plain,mse_selective,mse_avg_inj,mse_avg_seed
0,11.612198559197216,11.29715687474366,11.017766946141382,11.003851043101369
1,10.18825337330305,10.101766073995272,9.887284846924377,9.761980555781538
2,9.45280066367725,9.33150462047153,9.16210314203715,9.11258032022163
3,10.714571297382964,10.525774901217664,10.26209786251452,10.353214473563186
4,9.532990428769965,9.437245695358298,9.26080711281389,9.192672480404012
5,9.94949268915467,9.924656898132191,9.722737903014364,9.643818751511578
6,11.260137778219686,11.129732709142708,11.031465006163526,10.94489595634045
7,11.075961536162017,11.084639681249678,10.955057628012181,10.744524501883802
8,10.504714188431457,10.332682848025065,10.106709427479645,10.01406057421164
9,11.146753344752483,10.987878234390912,10.863795683913901,10.81055430989078
10,10.45408418541175,10.272395892352533,10.059344256272066,10.059311122559478
11,10.526333114634738,10.40824897732938,10.175477189756975,10.141789939599608
12,10.03196872308191,9.735087717763976,9.617562068664515,9.664935695092034
13,9.254024985671013,9.176852830973894,9.09044888583691,9.0384668859816
14,10.020497634773784,9.737191511407383,9.573264579068477,9.643999642219626
15,9.93145199374936,9.678929238168063,9.539514621099599,9.651536737356237
16,9.856734735115351,9.632562256080533,9.499436570446925,9.409050736558482
17,11.16515217934366,11.023593995849753,10.859436943878453,10.70297586983062
18,10.053776461470887,9.83425458424078,9.667183434814048,9.750072409236372
19,11.873335817660823,11.575908359574637,11.377387010425347,11.3166776063841
20,11.170016250093731,10.93573158173873,10.641808635324953,10.58432845932673
21,9.905102849801565,9.923974430163593,9.828656290351276,9.510036015027461
22,11.435551961377179,11.28823098384788,11.112507466727457,11.060300174794632
23,9.951352436025571,9.858714782350242,9.683051750552,9.584452352972496
24,10.37578650749243,10.283340897400262,10.14755487104936,10.247454986198493
25,9.07980499452765,9.009909382877382,8.80274630661834,8.556648856386134
26,9.290084910824664,9.271489095509278,9.116654171764171,9.144239272222157
27,9.978743496042647,9.880753713074192,9.674196921617543,9.457604652584614
28,9.533541428906526,9.356611139928848,9.158216360211528,9.16698909561801
29,10.368910135168814,10.152946769209214,9.944724386849233,9.866966496798222
