fold,mse_plain,mse_od,mse_selective,n_sensors_chose_od,n_sensors
0,11.931007172295638,11.925316918083722,11.69269203177135,192,396
1,10.362290087377428,10.512184214132311,10.267844543851183,181,396
2,9.290365270037375,9.730400643200378,9.34344378811991,185,396
3,10.663240864881562,10.865326115981143,10.53446167607649,235,396
4,9.48275466257036,9.936450447382411,9.482015331112386,229,396
5,9.818406898675299,9.863169169355512,9.680143334715098,214,396
6,10.986530705670594,11.170143085549222,11.03016510275461,239,396
7,10.912475381793566,11.183084652817548,10.957531322500063,215,396
8,10.502562889430692,10.485542985120155,10.174903201826847,278,396
9,11.027081791934364,11.188379815240362,10.872869928195936,224,396
10,10.017146885766653,10.6616050125661,10.023215539868813,159,396
11,10.65658806776024,10.96164608044891,10.531652473524499,198,396
12,9.763376859713105,10.110243873330601,9.694622497083941,180,396
13,9.350332831373949,9.908896957688105,9.272690752562898,172,396
14,9.97734080801197,10.109099583932865,9.78301632501294,130,396
15,10.107090351953675,9.988406402655112,9.825423786463006,288,396
16,9.890156029700545,9.875445348753159,9.72840381255779,260,396
17,11.228978400545722,11.003802195523926,10.93022688237433,273,396
18,10.09709660823096,10.460696286628338,9.923190935103847,170,396
19,11.256431593834993,11.352880398863332,11.114608521626776,212,396
20,11.228630484925995,11.19265706272284,10.905797080812773,241,396
21,10.137878112706549,9.934237385819355,9.752488618085179,258,396
22,11.534715851187695,11.291353301328131,11.120127940599277,331,396
23,9.933597093464359,10.306134079154354,9.874539347069998,181,396
24,10.591768525723941,11.439470344441983,10.581809866726289,182,396
25,9.26909066794514,8.799954271256713,8.901385444851357,263,396
26,9.222476276784914,10.412194581751956,9.150015195173015,160,396
27,9.9294897583975,10.09297109037466,9.856992896747654,201,396
28,9.566079365322073,9.376467180667536,9.2960442552176,264,396
29,10.36044393964374,10.162983596860977,10.08814689025474,233,396
