fold,mse_seed0,mse_seed1,mse_selective,mse_globalpick,globalpick_is_seed1,n_sensors_chose_seed1,n_sensors
0,11.319376591852087,11.574481631579328,11.270821977782445,11.319376591852087,False,143,396
1,9.959421102955544,10.250385566269069,9.87821429287166,9.959421102955544,False,140,396
2,9.110571798037332,9.170854859219016,9.02278067011351,9.110571798037332,False,168,396
3,10.395726210633503,10.419451845827618,10.253752121447352,10.395726210633503,False,129,396
4,9.387215551396249,9.389023345551434,9.254428900013943,9.387215551396249,False,171,396
5,9.957571510981195,9.798772311337572,9.728348116216264,9.798772311337572,True,260,396
6,10.956835999507243,10.943845781202548,10.87251788630783,10.943845781202548,True,249,396
7,10.83006592329788,10.699991086544792,10.646258510579562,10.83006592329788,False,190,396
8,10.135385315185058,10.306225088874385,10.145694483733319,10.135385315185058,False,120,396
9,11.082377371154143,11.01163920018627,10.861121301307623,11.082377371154143,False,236,396
10,10.026911826371718,10.315662416973854,10.10435552096832,10.026911826371718,False,148,396
11,10.598030324687059,10.436552613883746,10.358017745694767,10.436552613883746,True,271,396
12,9.599741366617089,10.024847299286385,9.581754056422385,9.599741366617089,False,104,396
13,9.252744091169237,9.547524179608379,9.183043281267892,9.252744091169237,False,100,396
14,9.989866839527432,9.895301543327166,9.759742994363213,9.895301543327166,True,204,396
15,9.863047799351277,9.578098100738817,9.49316249299339,9.578098100738817,True,259,396
16,9.621849685253826,9.634518268986499,9.465831300056099,9.621849685253826,False,216,396
17,10.994271020336717,10.782176398955338,10.725642308094796,10.782176398955338,True,216,396
18,9.922295207250617,9.962025916981842,9.761793608987748,9.962025916981842,True,217,396
19,11.605903207871009,11.044425990442424,11.021833234348497,11.044425990442424,True,272,396
20,11.094548994553087,10.437048278751556,10.441443906280872,10.437048278751556,True,319,396
21,9.767515882619922,10.61855334840274,9.732243330911656,9.767515882619922,False,64,396
22,11.326312645085418,11.618119610987492,11.183524410539679,11.326312645085418,False,162,396
23,9.877426868417093,9.865869428590049,9.657087993658704,9.865869428590049,True,259,396
24,10.773596646648304,10.975616631376036,10.67296131170325,10.773596646648304,False,186,396
25,8.780738028714012,8.921766526517114,8.73750408541483,8.780738028714012,False,102,396
26,9.249795983914378,9.54699678188064,9.201351979480586,9.249795983914378,False,176,396
27,9.993795770782661,10.05564314143489,9.880532800797257,9.993795770782661,False,156,396
28,9.330355581427622,9.444753791302814,9.224945925981878,9.330355581427622,False,162,396
29,10.432497686057637,10.192058619994146,10.092306954560472,10.192058619994146,True,278,396
