fold,mse_plain,mse_selective,mse_avg_inj,mse_avg_seed
0,11.931007172295638,11.69269203177135,11.401829409825778,11.490124055897168
1,10.362290087377428,10.267844543851185,10.012925963633599,9.755107150854611
2,9.290365270037375,9.343443788119908,9.111727076965888,9.00292639527105
3,10.663240864881562,10.53446167607649,10.338487167505106,10.26752037963917
4,9.48275466257036,9.482015331112386,9.294903574532809,9.23857370408296
5,9.818406898675299,9.680143334715096,9.503586969188069,9.649502794658117
6,10.986530705670594,11.03016510275461,10.675946649636677,10.649568936159374
7,10.912475381793566,10.957531322500063,10.618945807368002,10.602884003253388
8,10.502562889430692,10.174903201826847,10.008022922308664,10.015106229323067
9,11.027081791934364,10.872869928195936,10.756526073851704,10.795210758747507
10,10.017146885766653,10.023215539868813,9.87693255081959,9.801642172538653
11,10.65658806776024,10.5316524735245,10.329953662238173,10.329244895369516
12,9.763376859713105,9.694622497083941,9.5336957085334,9.49352403662352
13,9.350332831373949,9.2726907525629,9.158573769908847,9.09712809171337
14,9.97734080801197,9.78301632501294,9.633800404796494,9.591507620772667
15,10.107090351953675,9.825423786463004,9.65358131274965,9.645338300690653
16,9.890156029700545,9.728403812557792,9.421579408569253,9.510055187646506
17,11.228978400545722,10.93022688237433,10.704198894058763,10.78999795410063
18,10.09709660823096,9.923190935103849,9.758636402767449,9.73337325307568
19,11.256431593834993,11.114608521626776,10.849874962056301,11.06763960912311
20,11.228630484925995,10.905797080812771,10.655864488337512,10.573680170929347
21,10.137878112706549,9.75248861808518,9.58476595645986,9.799875971029286
22,11.534715851187695,11.120127940599275,10.962562206533564,11.088304872304207
23,9.933597093464359,9.874539347069996,9.640715172679341,9.63122422340111
24,10.591768525723941,10.58180986672629,10.397187846814386,10.172415861548306
25,9.26909066794514,8.901385444851357,8.660850254698694,8.679808383401944
26,9.222476276784914,9.150015195173015,9.172314720830437,9.104385507349287
27,9.9294897583975,9.856992896747654,9.568433846610834,9.552651110296928
28,9.566079365322073,9.296044255217602,9.056398822829012,9.11478583009384
29,10.36044393964374,10.08814689025474,9.854066714477845,10.005199710983005
