fold,mse_seed0,mse_seed1,mse_selective,mse_globalpick,globalpick_is_seed1,n_sensors_chose_seed1,n_sensors
0,11.375366911919704,11.805106815599242,11.318077183504146,11.375366911919704,False,128,396
1,10.090178844951692,10.085957358924087,10.017944565395927,10.085957358924087,True,242,396
2,9.227970920602182,9.322006442018223,9.161695297193855,9.227970920602182,False,187,396
3,10.75460839395918,10.413184744159944,10.448460168049142,10.413184744159944,True,245,396
4,9.519684965801027,9.551549095926307,9.440254316043507,9.519684965801027,False,185,396
5,9.80033757830333,9.847680870274875,9.721367502747318,9.80033757830333,False,203,396
6,11.017925673343854,11.08472636530154,10.942430192320584,11.08472636530154,True,234,396
7,10.953634549181325,10.969064700655512,10.88874205301169,10.953634549181325,False,171,396
8,10.21356955384456,10.20891878468332,10.134297095780054,10.21356955384456,False,201,396
9,11.023294031526722,11.194235659419562,10.888913136141696,11.023294031526722,False,208,396
10,10.289241331088908,10.197204699180372,10.166785106680132,10.289241331088908,False,173,396
11,10.666174484401187,10.37557670804106,10.345325438529883,10.37557670804106,True,255,396
12,9.876091490528013,10.39805411910138,9.928111874208021,9.876091490528013,False,78,396
13,9.348551194049072,9.432060961011372,9.286534605288617,9.348551194049072,False,172,396
14,10.332549884919963,9.94335840863917,9.900610853487793,9.94335840863917,True,322,396
15,9.763455876712891,9.948639913797786,9.6991599961444,9.763455876712891,False,91,396
16,10.048131334628476,9.989391452538678,9.835177314560932,9.989391452538678,True,229,396
17,10.96655273742543,10.778998190010771,10.762308542088686,10.778998190010771,True,213,396
18,10.147406654859779,9.950654688409658,9.929222014027559,9.950654688409658,True,252,396
19,11.405003939411793,11.34090832225363,11.22198483839594,11.34090832225363,True,197,396
20,10.853182337754397,10.900464957754169,10.789255429892355,10.900464957754169,True,226,396
21,9.872974243702192,9.910643651365524,9.70711592885587,9.872974243702192,False,181,396
22,11.227468407491429,11.242614404016921,11.070401443651638,11.242614404016921,True,267,396
23,9.841781604160701,9.91353361018743,9.78551875326863,9.91353361018743,True,261,396
24,10.751646787109252,10.45588397587041,10.287806680066323,10.45588397587041,True,187,396
25,9.023140004825418,8.641316242762148,8.72451482323585,8.641316242762148,True,202,396
26,9.348242103829778,9.187312258178027,9.096856953161058,9.187312258178027,True,241,396
27,9.883779001213362,9.89753147091068,9.830810791621321,9.883779001213362,False,183,396
28,9.446381200321797,9.51840098703534,9.327316844347132,9.446381200321797,False,167,396
29,9.843706341743731,9.973244555500377,9.806447389655835,9.973244555500377,True,200,396
